,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
1293,FC,2024-06-02,87.6,1.49,5.74,"Cortes, Nestor",666149,641482,,ball,,,,,13,Tyler Fitzgerald singles on a sharp line drive to center fielder Aaron Judge.   Casey Schmitt to 3rd.,R,R,L,SF,NYY,B,,,2,2,2024,-0.35,0.88,-1.11,2.43,,,669477.0,2,2,Bot,,,,,,,-5.484700831419786,-127.67786498471366,-3.760365859980349,-2.880022940380216,22.4107390887218,-21.953803860472068,3.37,1.55,,,,87.2,2318,5.6,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.91,,,,,,,,18,6,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,186,0.0,0.072,,,,-0.072,,0,0,0.524,0.524,29,26,30,27,1,0,5.0,4.0,6,3,2.05,-0.35,0.35,43.5
1294,FF,2024-06-02,91.7,0.8,6.1,"Cortes, Nestor",666149,641482,,foul,,,,,12,Tyler Fitzgerald singles on a sharp line drive to center fielder Aaron Judge.   Casey Schmitt to 3rd.,R,R,L,SF,NYY,S,,,2,2,2024,0.47,1.53,1.08,2.77,,,669477.0,2,2,Bot,,,,,,,-0.3087062585678516,-133.5399673572602,-5.819435617521526,5.725815951615989,28.70448020477004,-12.78924389682608,3.4,1.59,223.0,77.4,37.0,90.7,2231,5.7,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.84,,,,,,,,18,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,163,0.0,0.0,61.2,6.7,,0.0,88.0,0,0,0.524,0.524,29,26,30,27,1,0,5.0,4.0,6,3,1.17,0.47,-0.47,54.2
1295,FF,2024-06-02,90.9,0.8,6.08,"Cortes, Nestor",666149,641482,,ball,,,,,12,Tyler Fitzgerald singles on a sharp line drive to center fielder Aaron Judge.   Casey Schmitt to 3rd.,R,R,L,SF,NYY,B,,,1,2,2024,0.21,1.54,0.11,4.32,,,669477.0,2,2,Bot,,,,,,,-2.169559424481922,-132.4049264228499,-1.76252937243562,2.9305471708732065,30.19069382871605,-14.017631176178124,3.28,1.53,,,,89.9,2131,5.7,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.75,,,,,,,,18,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,162,0.0,0.032,,,,-0.032,,0,0,0.524,0.524,29,26,30,27,1,0,5.0,4.0,6,3,1.23,0.21,-0.21,54.2
1296,FF,2024-06-02,91.1,0.81,6.04,"Cortes, Nestor",666149,641482,,called_strike,,,,,12,Tyler Fitzgerald singles on a sharp line drive to center fielder Aaron Judge.   Casey Schmitt to 3rd.,R,R,L,SF,NYY,S,,,1,1,2024,0.43,1.54,0.84,2.88,,,669477.0,2,2,Bot,,,,,,,-0.8517877041486188,-132.635188650909,-5.355428603491274,5.3006945941139625,26.32752355430941,-12.999166719256378,3.39,1.66,,,,90.6,2285,5.8,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.72,,,,,,,,18,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,165,0.0,-0.05,,,,0.05,,0,0,0.524,0.524,29,26,30,27,1,0,5.0,4.0,6,3,1.18,0.43,-0.43,53.8
1297,FC,2024-06-02,87.2,1.46,5.82,"Cortes, Nestor",666149,641482,,foul,,,,,1,Tyler Fitzgerald singles on a sharp line drive to center fielder Aaron Judge.   Casey Schmitt to 3rd.,R,R,L,SF,NYY,S,,,1,0,2024,-0.37,1.02,-0.48,3.22,,,669477.0,2,2,Bot,,,,,,,-3.867819430611793,-127.00412413117296,-2.215914993676065,-3.2826041175046017,25.16783631734264,-20.82869319591015,3.4,1.59,10.0,89.2,-18.0,86.5,2265,5.7,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.79,,,,,,,,18,2,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,183,0.0,-0.04,,,,0.04,89.2,0,0,0.524,0.524,29,26,30,27,1,0,5.0,4.0,6,3,1.96,-0.37,0.37,46.9
1298,FF,2024-06-02,90.9,0.87,6.14,"Cortes, Nestor",666149,641482,,ball,,,,,11,Tyler Fitzgerald singles on a sharp line drive to center fielder Aaron Judge.   Casey Schmitt to 3rd.,R,R,L,SF,NYY,B,,,0,0,2024,0.47,1.56,0.0,4.32,,,669477.0,2,2,Bot,,,,,,,-3.1613527759192177,-132.3838806150858,-1.9891343863509243,6.155906401442306,28.613253375380456,-13.582512276486488,3.37,1.61,,,,90.0,2145,5.7,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.79,,,,,,,,18,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,160,0.0,0.028,,,,-0.028,,0,0,0.524,0.524,29,26,30,27,1,0,5.0,4.0,6,3,1.19,0.47,-0.47,53.3
1299,FC,2024-06-02,86.3,1.61,5.71,"Cortes, Nestor",669477,641482,single,hit_into_play,,,,,6,Casey Schmitt singles on a line drive to center fielder Aaron Judge.   Jorge Soler scores.,R,R,L,SF,NYY,X,8.0,line_drive,1,2,2024,-0.37,0.58,0.76,2.16,,624585.0,,2,2,Bot,117.47,97.68,,,,,-1.2379807338029878,-125.7770826226759,-3.4605525733454288,-3.775894125676264,22.266620187650705,-25.577493049566492,3.22,1.53,175.0,78.0,15.0,85.8,2483,5.6,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.9,0.806,0.735,0.9,1.0,1.0,0.0,4.0,17,5,Cutter,0,1,0,1,1,1,1,1,Standard,Standard,198,0.105,0.843,77.6,8.3,0.875,-0.843,88.0,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,2.44,-0.37,0.37,43.2
1300,FF,2024-06-02,92.2,1.0,6.0,"Cortes, Nestor",669477,641482,,ball,,,,,12,Casey Schmitt singles on a line drive to center fielder Aaron Judge.   Jorge Soler scores.,R,R,L,SF,NYY,B,,,0,2,2024,0.53,1.62,1.62,2.74,,624585.0,,2,2,Bot,,,,,,,0.4032110225043529,-134.27211925527325,-5.958204949080113,6.360355905222099,29.00491182322849,-11.452802418420676,3.19,1.55,,,,91.5,2418,5.8,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.66,,,,,,,,17,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,171,0.0,0.02,,,,-0.02,,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,1.05,0.53,-0.53,51.5
1301,FF,2024-06-02,92.4,0.95,6.06,"Cortes, Nestor",669477,641482,,foul,,,,,4,Casey Schmitt singles on a line drive to center fielder Aaron Judge.   Jorge Soler scores.,R,R,L,SF,NYY,S,,,0,2,2024,0.34,1.56,-0.32,2.51,,624585.0,,2,2,Bot,,,,,,,-3.9282662367583128,-134.48191419574204,-6.612840624319818,4.903348479479186,27.448638785010758,-12.027692918291176,3.22,1.53,189.0,69.0,36.0,92.1,2338,5.9,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.56,,,,,,,,17,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,158,0.0,0.0,66.3,6.0,,0.0,88.0,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,1.1,0.34,-0.34,52.0
1302,ST,2024-06-02,78.1,1.82,5.57,"Cortes, Nestor",669477,641482,,swinging_strike,,,,,6,Casey Schmitt singles on a line drive to center fielder Aaron Judge.   Jorge Soler scores.,R,R,L,SF,NYY,S,,,0,1,2024,-1.16,0.49,0.66,2.54,,624585.0,,2,2,Bot,,,,,,,-0.3596860406306917,-113.8239264740598,-0.5422241577075155,-10.008521874768515,21.557611278555186,-28.04749328396689,3.22,1.53,,,,77.0,2563,5.5,745330,624431,519203,650402,518934,683011,657077,592450,665742,55.04,,,,,,,,17,2,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,280,0.0,-0.074,75.7,8.7,,0.074,,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,3.25,-1.16,1.16,43.1
1303,FC,2024-06-02,86.5,1.54,5.83,"Cortes, Nestor",669477,641482,,called_strike,,,,,3,Casey Schmitt singles on a line drive to center fielder Aaron Judge.   Jorge Soler scores.,R,R,L,SF,NYY,S,,,0,0,2024,-0.52,0.74,0.38,3.29,,624585.0,,2,2,Bot,,,,,,,-1.7019762125993552,-126.17131404114066,-1.462043928375166,-5.319092297167019,21.834516119043624,-24.115134993225077,3.34,1.55,,,,85.9,2458,5.4,745330,624431,519203,650402,518934,683011,657077,592450,665742,55.08,,,,,,,,17,1,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,194,0.0,-0.045,,,,0.045,,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,2.26,-0.52,0.52,41.6
1304,FF,2024-06-02,91.3,0.99,6.06,"Cortes, Nestor",682641,641482,strikeout,swinging_strike,,,,,1,Luis Matos strikes out swinging.,R,R,L,SF,NYY,S,2.0,,0,2,2024,0.04,1.61,-0.56,3.34,,624585.0,,1,2,Bot,,,,,,,-3.9573090938299327,-132.8984486113614,-4.393545616726201,1.3155169318740074,29.06055116947447,-12.42170769710065,3.24,1.59,,,,90.5,2294,5.9,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.65,,0.0,0.0,1.0,0.0,0.0,,16,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,160,-0.039,-0.214,74.4,6.4,,0.214,,-1,-1,0.458,0.458,29,22,30,22,1,0,5.0,1.0,6,2,1.13,0.04,-0.04,54.2
1305,FF,2024-06-02,91.1,0.99,6.06,"Cortes, Nestor",682641,641482,,called_strike,,,,,6,Luis Matos strikes out swinging.,R,R,L,SF,NYY,S,,,0,1,2024,0.49,1.67,0.7,2.32,,624585.0,,1,2,Bot,,,,,,,-1.7575610485196012,-132.58966933501148,-7.026748864352445,6.141615926413328,27.920844430381205,-11.223664344267853,3.25,1.61,,,,90.4,2296,5.8,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.67,,,,,,,,16,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,158,0.0,-0.08,,,,0.08,,-1,-1,0.458,0.458,29,22,30,22,1,0,5.0,1.0,6,2,1.08,0.49,-0.49,51.9
1306,FC,2024-06-02,87.5,1.46,5.86,"Cortes, Nestor",682641,641482,,foul,,,,,8,Luis Matos strikes out swinging.,R,R,L,SF,NYY,S,,,0,0,2024,-0.05,0.82,0.04,1.91,,624585.0,,1,2,Bot,,,,,,,-3.287273035418846,-127.34474940062375,-5.0580095387084345,0.1174277881229864,25.661738071784885,-22.38776383558461,3.24,1.59,16.0,98.3,-6.0,86.6,2388,5.7,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.84,,,,,,,,16,1,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,174,0.0,-0.045,77.7,7.8,,0.045,98.3,-1,-1,0.458,0.458,29,22,30,22,1,0,5.0,1.0,6,2,2.15,-0.05,0.05,42.6
1307,CH,2024-06-02,81.6,1.71,5.68,"Cortes, Nestor",624585,641482,double,hit_into_play,,,,,5,Jorge Soler doubles (9) on a sharp line drive to left fielder Alex Verdugo.,R,R,L,SF,NYY,X,7.0,line_drive,2,2,2024,1.18,0.05,-0.02,2.4,,,,1,2,Bot,26.04,92.7,,,,,-6.069078596859719,-118.67965229987205,-0.8876499286743718,12.30466875736896,21.96431361405928,-31.78921775059197,3.64,1.77,291.0,109.6,15.0,80.7,1523,5.6,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.87,0.671,0.754,1.25,1.0,1.0,1.0,6.0,15,5,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,114,0.046,0.435,81.1,8.0,1.131,-0.435,109.6,-1,-1,0.412,0.412,29,32,30,32,1,0,5.0,1.0,6,1,3.37,1.18,-1.18,40.7
1308,CH,2024-06-02,82.1,1.78,5.68,"Cortes, Nestor",624585,641482,,foul,,,,,3,Jorge Soler doubles (9) on a sharp line drive to left fielder Alex Verdugo.,R,R,L,SF,NYY,S,,,2,1,2024,0.55,0.03,0.63,3.1,,,,1,2,Bot,,,,,,,-3.597029859284717,-119.61945013286282,0.5193855027159806,5.896498322948958,19.727854088526943,-32.122689407953935,3.64,1.77,258.0,82.9,43.0,81.4,1321,5.4,745330,624431,519203,650402,518934,683011,657077,592450,665742,55.07,,,,,,,,15,4,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,116,0.0,-0.049,76.5,6.5,,0.049,88.0,-1,-1,0.412,0.412,29,32,30,32,1,0,5.0,1.0,6,1,3.3,0.55,-0.55,41.7
1309,FC,2024-06-02,86.6,1.87,5.77,"Cortes, Nestor",624585,641482,,foul,,,,,5,Jorge Soler doubles (9) on a sharp line drive to left fielder Alex Verdugo.,R,R,L,SF,NYY,S,,,2,0,2024,-0.35,0.71,-0.2,2.98,,,,1,2,Bot,,,,,,,-4.211194476277657,-126.22954101182124,-1.989795598707371,-3.0465575962302425,21.945073584472592,-24.280063413377608,3.64,1.77,15.0,97.3,-11.0,86.3,2432,5.7,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.82,,,,,,,,15,3,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,180,0.0,-0.041,79.7,8.0,,0.041,97.3,-1,-1,0.412,0.412,29,32,30,32,1,0,5.0,1.0,6,1,2.28,-0.35,0.35,44.2
1310,FF,2024-06-02,90.2,1.08,6.13,"Cortes, Nestor",624585,641482,,ball,,,,,14,Jorge Soler doubles (9) on a sharp line drive to left fielder Alex Verdugo.,R,R,L,SF,NYY,B,,,1,0,2024,0.59,1.47,1.58,2.46,,,,1,2,Bot,,,,,,,-0.013227604919606,-131.43780435179374,-6.288040963511343,6.940322470759011,24.742443100372235,-14.053427595844074,3.66,1.67,,,,89.7,2392,5.6,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.88,,,,,,,,15,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,156,0.0,0.046,,,,-0.046,,-1,-1,0.412,0.412,29,32,30,32,1,0,5.0,1.0,6,1,1.3,0.59,-0.59,51.8
1311,CH,2024-06-02,81.9,1.68,5.76,"Cortes, Nestor",624585,641482,,ball,,,,,12,Jorge Soler doubles (9) on a sharp line drive to left fielder Alex Verdugo.,R,R,L,SF,NYY,B,,,0,0,2024,0.99,0.46,0.17,3.93,,,,1,2,Bot,,,,,,,-5.231484350226583,-119.32724570207633,1.3685599340397363,10.367231296353514,18.24528496305291,-28.091366430404047,3.66,1.67,,,,81.4,1417,5.4,745330,624431,519203,650402,518934,683011,657077,592450,665742,55.07,,,,,,,,15,1,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,123,0.0,0.025,,,,-0.025,,-1,-1,0.412,0.412,29,32,30,32,1,0,5.0,1.0,6,1,2.87,0.99,-0.99,41.8
1312,FF,2024-06-02,90.6,1.07,6.08,"Cortes, Nestor",656305,641482,field_out,hit_into_play,,,,,9,"Matt Chapman grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,R,L,SF,NYY,X,4.0,ground_ball,1,1,2024,0.49,1.48,0.46,1.87,,,,0,2,Bot,133.36,136.79,,,,,-2.5461705532529564,-131.72279250698728,-7.643356241861582,6.198827123339028,27.91982254956612,-13.557958267512472,3.52,1.69,110.0,109.9,4.0,89.6,2339,5.7,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.78,0.68,0.652,0.0,1.0,0.0,0.0,4.0,14,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,161,-0.025,-0.218,76.3,7.6,0.784,0.218,109.9,-1,-1,0.437,0.437,29,31,30,31,1,0,5.0,1.0,6,1,1.3,0.49,-0.49,52.4
1313,FC,2024-06-02,83.6,1.83,5.82,"Cortes, Nestor",656305,641482,,foul,,,,,8,"Matt Chapman grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,R,L,SF,NYY,S,,,1,0,2024,-0.46,0.61,0.14,2.18,,,,0,2,Bot,,,,,,,-2.949272807801857,-121.84552697948452,-3.237134256165921,-4.091646878592623,20.91289581048726,-25.64499656868864,3.52,1.69,141.0,72.4,70.0,83.0,2380,5.5,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.99,,,,,,,,14,2,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,205,0.0,-0.044,74.5,7.8,,0.044,88.0,-1,-1,0.437,0.437,29,31,30,31,1,0,5.0,1.0,6,1,2.61,-0.46,0.46,41.7
1314,FF,2024-06-02,89.3,1.18,6.11,"Cortes, Nestor",656305,641482,,ball,,,,,14,"Matt Chapman grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,R,L,SF,NYY,B,,,0,0,2024,0.5,1.69,1.23,2.06,,,,0,2,Bot,,,,,,,-0.9077964934264398,-129.86454463850762,-7.387890755764697,5.878186957742316,27.47714812397989,-11.745510631559256,3.57,1.71,,,,88.0,2313,5.5,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.99,,,,,,,,14,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,162,0.0,0.034,,,,-0.034,,-1,-1,0.437,0.437,29,31,30,31,1,0,5.0,1.0,6,1,1.18,0.5,-0.5,53.1
1315,FF,2024-06-02,90.5,1.12,6.11,"Cortes, Nestor",527038,641482,field_out,hit_into_play,,,,,5,Wilmer Flores pops out to second baseman Gleyber Torres.,R,R,L,SF,NYY,X,4.0,popup,1,1,2024,0.51,1.5,0.21,2.33,,,,2,1,Bot,122.45,129.9,,,,,-3.327656020408352,-131.64392341469315,-6.592440221832825,6.673527475878134,29.50096151307292,-13.56450020364312,3.16,1.52,177.0,76.0,58.0,89.4,2294,5.7,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.75,0.037,0.039,0.0,1.0,0.0,0.0,3.0,8,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,159,-0.01,-0.094,67.9,6.9,0.049,0.094,88.0,-1,-1,0.402,0.402,29,32,30,33,1,0,5.0,1.0,6,2,1.3,0.51,-0.51,53.2
1316,FC,2024-06-02,85.6,1.9,5.82,"Cortes, Nestor",527038,641482,,foul,,,,,3,Wilmer Flores pops out to second baseman Gleyber Torres.,R,R,L,SF,NYY,S,,,1,0,2024,-0.45,0.54,0.34,3.09,,,,2,1,Bot,,,,,,,-2.7404604721760486,-124.76605185493489,-1.318342877066926,-4.292022114413696,22.34502863671249,-26.423867698328664,3.16,1.52,98.0,74.1,7.0,84.7,2473,5.3,745330,624431,519203,650402,518934,683011,657077,592450,665742,55.16,,,,,,,,8,2,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,211,0.0,-0.02,64.0,6.1,,0.02,88.0,-1,-1,0.402,0.402,29,32,30,33,1,0,5.0,1.0,6,2,2.53,-0.45,0.45,42.1
1317,ST,2024-06-02,75.4,2.18,5.71,"Cortes, Nestor",527038,641482,,ball,,,,,12,Wilmer Flores pops out to second baseman Gleyber Torres.,R,R,L,SF,NYY,B,,,0,0,2024,-1.16,-0.3,1.54,2.49,,,,2,1,Bot,,,,,,,0.7131988152427844,-109.87490284870822,0.866069006168845,-9.549826376373307,18.32401092197701,-34.97878803622109,3.18,1.5,,,,74.5,2687,5.4,745330,624431,519203,650402,518934,683011,657077,592450,665742,55.08,,,,,,,,8,1,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,298,0.0,0.015,,,,-0.015,,-1,-1,0.402,0.402,29,32,30,33,1,0,5.0,1.0,6,2,4.28,-1.16,1.16,41.6
1318,ST,2024-06-02,74.8,1.93,5.61,"Cortes, Nestor",689172,641482,strikeout,swinging_strike,,,,,13,Brett Wisely strikes out swinging.,R,L,L,SF,NYY,S,2.0,,3,2,2024,-1.24,-0.05,-1.43,1.78,,,,1,1,Bot,,,,,,,-4.695562020230399,-108.84681141567208,-0.5813327435776298,-8.972615635330484,20.098629588238342,-32.722441866433016,3.47,1.61,,,,73.8,2547,5.6,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.85,,0.0,0.0,1.0,0.0,0.0,,7,7,Sweeper,0,1,0,1,1,0,0,1,Infield shade,Standard,293,-0.017,-0.21,62.6,7.5,,0.21,,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,4.15,-1.24,-1.24,43.8
1319,FF,2024-06-02,91.0,1.06,5.96,"Cortes, Nestor",689172,641482,,foul,,,,,7,Brett Wisely strikes out swinging.,R,L,L,SF,NYY,S,,,3,2,2024,0.23,1.48,-0.68,1.95,,,,1,1,Bot,,,,,,,-4.830582309496518,-132.34319320749748,-7.273309901110954,3.7663410854759065,28.566746664997464,-13.415432693702204,3.47,1.61,270.0,84.2,32.0,90.2,2300,5.8,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.65,,,,,,,,7,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,163,0.0,0.0,68.2,6.6,,0.0,88.0,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,1.28,0.23,0.23,56.7
1320,FF,2024-06-02,92.8,1.06,6.07,"Cortes, Nestor",689172,641482,,ball,,,,,8,Brett Wisely strikes out swinging.,R,L,L,SF,NYY,B,,,2,2,2024,0.02,1.57,-0.18,1.65,,,,1,1,Bot,,,,,,,-3.1990541602230698,-134.8237023941041,-8.865143981487035,0.9056976096519546,29.849952248297843,-11.31704913780256,3.63,1.68,,,,92.0,2330,5.9,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.58,,,,,,,,7,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,159,0.0,0.068,,,,-0.068,,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,1.09,0.02,0.02,53.8
1321,ST,2024-06-02,77.1,2.88,5.11,"Cortes, Nestor",689172,641482,,ball,,,,,13,Brett Wisely strikes out swinging.,R,L,L,SF,NYY,B,,,1,2,2024,-1.0,0.57,-1.89,1.64,,,,1,1,Bot,,,,,,,-8.207804408378077,-111.91355218963324,-1.3182716306871374,-6.6918317563113865,22.425504963089946,-27.42718580431341,3.54,1.63,,,,75.7,2577,5.7,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.82,,,,,,,,7,4,Sweeper,0,1,0,1,1,0,0,1,Infield shade,Standard,285,0.0,0.027,,,,-0.027,,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,3.32,-1.0,-1.0,22.8
1322,FF,2024-06-02,90.8,1.17,6.07,"Cortes, Nestor",689172,641482,,foul,,,,,8,Brett Wisely strikes out swinging.,R,L,L,SF,NYY,S,,,1,1,2024,0.19,1.51,-0.15,2.16,,,,1,1,Bot,,,,,,,-3.690852485065781,-132.1064172806741,-7.013366802545166,3.047979403463938,28.12553847686705,-13.217347320644487,3.47,1.61,187.0,69.5,35.0,89.8,2208,5.7,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.79,,,,,,,,7,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,167,0.0,-0.039,71.3,7.0,,0.039,88.0,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,1.26,0.19,0.19,54.2
1323,ST,2024-06-02,75.8,2.11,5.56,"Cortes, Nestor",689172,641482,,called_strike,,,,,7,Brett Wisely strikes out swinging.,R,L,L,SF,NYY,S,,,1,0,2024,-1.06,-0.09,-0.32,1.43,,,,1,1,Bot,,,,,,,-3.1466809541100007,-110.50411739842286,-1.470745840445968,-8.254536251823456,17.65437208548931,-32.90346658051539,3.54,1.55,,,,75.3,2608,5.6,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.89,,,,,,,,7,2,Sweeper,0,1,0,1,1,0,0,1,Infield shade,Standard,289,0.0,-0.032,,,,0.032,,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,4.01,-1.06,-1.06,37.1
1324,ST,2024-06-02,78.4,1.99,5.61,"Cortes, Nestor",689172,641482,,ball,,,,,13,Brett Wisely strikes out swinging.,R,L,L,SF,NYY,B,,,0,0,2024,-1.02,0.16,-1.34,0.52,,,,1,1,Bot,,,,,,,-5.237043081858626,-114.11930349951476,-4.409498569513589,-7.985959202317407,20.887832011989605,-30.18741256238408,3.49,1.63,,,,77.4,2626,5.5,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.99,,,,,,,,7,1,Sweeper,0,1,0,1,1,0,0,1,Infield shade,Standard,287,0.0,0.025,,,,-0.025,,-1,-1,0.419,0.419,29,25,30,25,1,0,5.0,1.0,6,1,3.55,-1.02,-1.02,37.8
1325,SI,2024-06-02,90.3,3.26,5.04,"Cortes, Nestor",671218,641482,strikeout,called_strike,,,,,6,Heliot Ramos called out on strikes.,R,R,L,SF,NYY,S,2.0,,0,2,2024,1.05,0.97,0.5,2.7,,,,0,1,Bot,,,,,,,-8.980757491040192,-131.20541819405253,-1.9122736062321877,13.972323088752894,27.40738119595706,-20.73347370107201,3.28,1.57,,,,89.4,2275,5.8,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.72,,0.0,0.0,1.0,0.0,0.0,,6,4,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,126,-0.023,-0.146,,,,0.146,,-1,-1,0.442,0.442,29,24,30,25,1,0,5.0,1.0,6,1,1.83,1.05,-1.05,18.1
1326,FF,2024-06-02,90.7,1.11,6.12,"Cortes, Nestor",671218,641482,,foul,,,,,12,Heliot Ramos called out on strikes.,R,R,L,SF,NYY,S,,,0,2,2024,0.2,1.61,0.06,3.63,,,,0,1,Bot,,,,,,,-3.004745266407782,-132.0449775164135,-3.681560021074852,2.984414787527302,30.375928117410044,-12.78389740984854,3.24,1.55,232.0,70.9,40.0,89.4,2344,5.6,745330,624431,519203,650402,518934,683011,657077,592450,665742,54.89,,,,,,,,6,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,149,0.0,0.0,72.8,6.4,,0.0,88.0,-1,-1,0.442,0.442,29,24,30,25,1,0,5.0,1.0,6,1,1.17,0.2,-0.2,49.2
