Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Opponent,Philadelphia Phillies,1,18,15,3.0,4,0,0,2,0,0,3,3,1.0,0.267,0.389,0.667,1.056,10.0,0.0,0.0,0,0,0,1,0.2,119,177,2
Opponent,WP >= .500,3,58,52,9.0,15,4,0,4,0,0,6,9,1.5,0.289,0.362,0.596,0.958,31.0,2.0,0.0,0,0,0,1,0.282,100,156,7
Game Conditions,Night,1,18,18,3.0,6,2,0,0,0,0,0,4,,0.333,0.333,0.444,0.778,8.0,0.0,0.0,0,0,0,0,0.429,67,117,4
Game Conditions,Day,2,40,34,6.0,9,2,0,4,0,0,6,5,0.83,0.265,0.375,0.677,1.052,23.0,2.0,0.0,0,0,0,1,0.2,117,189,3
Game Conditions,Open,3,58,52,9.0,15,4,0,4,0,0,6,9,1.5,0.289,0.362,0.596,0.958,31.0,2.0,0.0,0,0,0,1,0.282,100,164,7
Game Conditions,Grass,3,58,52,9.0,15,4,0,4,0,0,6,9,1.5,0.289,0.362,0.596,0.958,31.0,2.0,0.0,0,0,0,1,0.282,100,164,7
Ballparks,PHI-CitizensBank,1,18,15,3.0,4,0,0,2,0,0,3,3,1.0,0.267,0.389,0.667,1.056,10.0,0.0,0.0,0,0,0,1,0.2,119,189,2
Ballparks,CLE-Progressive,1,18,18,3.0,6,2,0,0,0,0,0,4,,0.333,0.333,0.444,0.778,8.0,0.0,0.0,0,0,0,0,0.429,67,115,4
Ballparks,MIN-Target Field,1,22,19,3.0,5,2,0,2,0,0,3,2,0.67,0.263,0.364,0.684,1.048,13.0,2.0,0.0,0,0,0,0,0.2,115,178,1
By Umpire,Jansen Visconti,1,18,18,3.0,6,2,0,0,0,0,0,4,,0.333,0.333,0.444,0.778,8.0,0.0,0.0,0,0,0,0,0.429,67,107,4
By Umpire,John Libka,1,18,15,3.0,4,0,0,2,0,0,3,3,1.0,0.267,0.389,0.667,1.056,10.0,0.0,0.0,0,0,0,1,0.2,119,201,2
By Umpire,Ryan Blakney,1,22,19,3.0,5,2,0,2,0,0,3,2,0.67,0.263,0.364,0.684,1.048,13.0,2.0,0.0,0,0,0,0,0.2,115,206,1
